日期,负荷值,湿度,温度,风速,压强,降水量,能见度,水气压(e),体感温度（AT）
2018-1-14 2:00,181.446,36,0.7,2.5,1022.1,0,28.558,2.31,-3.11
2018-1-14 3:00,179.264,37,1.9,3,1021.8,0,25.816,2.59,-2.1
2018-1-14 4:00,172.438,38,2,2.9,1020.8,0,24.227,2.68,-1.91
2018-1-14 5:00,174.328,38,2.2,2.5,1020.8,0,22.255,2.72,-1.43
2018-1-14 6:00,186.418,38,2.1,4.3,1020.4,0,22.595,2.7,-2.71
2018-1-14 7:00,185.581,37,1.9,3,1020.8,0,27.882,2.59,-2.1
2018-1-14 8:00,226.341,33,2.6,2.7,1020.7,0,22.158,2.43,-1.19
2018-1-14 9:00,224.665,38,2.4,2.9,1020.6,0,18.924,2.76,-1.47
2018-1-14 10:00,203.65,34,3.9,1.9,1020.5,0,19.792,2.74,0.79
2018-1-14 11:00,198.166,26,6.9,3.5,1019.4,0,24.844,2.58,2.92
2018-1-14 12:00,188.45,26,8.6,3.6,1018,0,23.585,2.9,4.74
2018-1-14 13:00,178.463,20,10.6,3.3,1017,0,30.679,2.55,7.01
2018-1-14 14:00,195.51,19,12.1,2,1016.6,0,35,2.68,9.48
2018-1-14 15:00,197.491,20,11.6,3.1,1016.9,0,35,2.73,8.24
2018-1-14 16:00,225.931,23,10.5,2.8,1017.2,0,27.427,2.92,7.3
2018-1-14 17:00,237.726,28,8,2.1,1018,0,24.971,3,5.09
2018-1-14 18:00,246.64,34,5.2,0.1,1018.8,0,15.606,3,3.4
2018-1-14 19:00,240.9,35,5.1,1.7,1019.8,0,23.946,3.07,2.27
2018-1-14 20:00,234.016,47,2.8,0.3,1020.7,0,17.679,3.51,0.8
2018-1-14 21:00,210.394,48,3.4,1.2,1021.7,0,15.293,3.74,0.91
2018-1-14 22:00,180.2,51,2.4,0.9,1022.4,0,14.256,3.7,0.02
2018-1-14 23:00,173.962,62,-1.4,0.3,1022.5,0,10.798,3.42,-3.71
2018-1-15 0:00,186.159,67,-2.7,0.1,1022.9,0,9.058,3.35,-4.98
2018-1-15 1:00,182.608,68,-3.3,0.3,1022.8,0,8.422,3.26,-5.77
2018-1-15 2:00,183.251,71,-4.1,0.1,1023.2,0,5.341,3.2,-6.51
2018-1-15 3:00,174.227,73,-4.6,0,1023,0,4.034,3.17,-6.99
2018-1-15 4:00,180.497,76,-5.1,0.6,1023,0,4.01,3.18,-7.91
2018-1-15 5:00,183.884,75,-4.4,0.4,1022.7,0,3.742,3.31,-7.01
2018-1-15 6:00,194.938,76,-5.2,0.8,1023.5,0,3.784,3.15,-8.15
2018-1-15 7:00,209.414,81,-5.6,0.1,1024.1,0,3.514,3.26,-8.11
2018-1-15 8:00,249.529,80,-4.5,0.6,1024.5,0,3.913,3.5,-7.21
2018-1-15 9:00,238.494,71,-0.8,0.5,1024.7,0,4.005,4.09,-3.06
2018-1-15 10:00,226.422,55,2.7,1,1024.4,0,4.848,4.08,0.35
2018-1-15 11:00,204.894,47,5.1,1.9,1023.4,0,7.319,4.12,2.35
2018-1-15 12:00,189.84,38,5.9,3.2,1022.2,0,10.337,3.52,2.24
2018-1-15 13:00,215.073,32,7,2.8,1021.2,0,12.489,3.2,3.61
2018-1-15 14:00,238.903,30,7.2,2.6,1020,0,13.877,3.04,3.92
2018-1-15 15:00,260.049,31,7,3,1020,0,14.596,3.1,3.46
2018-1-15 16:00,247.423,33,6.9,3.7,1018.7,0,13.9,3.28,2.93
2018-1-15 17:00,242.896,35,6.2,1,1019.3,0,11.404,3.31,3.95
2018-1-15 18:00,266.793,38,5.5,0.3,1019.7,0,10.836,3.43,3.68
2018-1-15 19:00,245.435,39,4.9,0.6,1018.9,0,9.201,3.37,2.83
2018-1-15 20:00,231.412,43,5,2.5,1018.3,0,9.857,3.75,1.77
2018-1-15 21:00,206.405,62,5,2.4,1018.1,0,6.68,5.4,2.17
2018-1-15 22:00,189.401,69,4.5,3.6,1017.7,0,5.962,5.81,0.94
2018-1-15 23:00,193.199,74,4.4,2.6,1017.7,0,4.872,6.18,1.55
2018-1-16 0:00,191.041,77,4.6,1.7,1017.6,0,4.523,6.52,2.42
2018-1-16 1:00,207.288,78,4.5,1.5,1017.1,0,4.786,6.56,2.45
2018-1-16 2:00,195.142,77,4.4,0.9,1016.7,0,4.898,6.43,2.71
2018-1-16 3:00,191.214,78,3.9,0.2,1016.5,0,4.5,6.29,2.6
2018-1-16 4:00,194.124,80,3.5,0.9,1016.5,0,5.146,6.27,1.71
2018-1-16 5:00,200.844,52,5,1.9,1016.5,0,6.029,4.53,2.32
2018-1-16 6:00,206.91,47,4.2,2.6,1016.9,0,8.641,3.87,0.88
2018-1-16 7:00,217.692,49,3.3,2.3,1017.2,0,8.028,3.79,0.09
2018-1-16 8:00,250.711,53,2.8,1.1,1017.3,0,5.176,3.96,0.37
2018-1-16 9:00,257.456,55,2.9,2.4,1017.5,0,6.125,4.13,-0.33
2018-1-16 10:00,251.336,59,2.9,2,1017.9,0,5.578,4.44,-0.01
2018-1-16 11:00,253.176,59,3.2,1.8,1017.6,0,6.795,4.53,0.46
2018-1-16 12:00,234.958,62,3.3,2.5,1016.7,0,6.567,4.79,0.16
2018-1-16 13:00,230.687,62,3.5,2.2,1015.8,0,10.28,4.86,0.59
2018-1-16 14:00,248.279,67,3.5,2.4,1015.3,0,14.458,5.26,0.54
2018-1-16 15:00,247.548,72,2.7,2.8,1015.1,0,16.65,5.34,-0.56
2018-1-16 16:00,254.755,72,2.4,1.6,1015,0,17.969,5.22,-0.13
2018-1-16 17:00,257.719,77,1.8,1.6,1015,0,16.905,5.35,-0.74
2018-1-16 18:00,267.313,80,1.3,2,1015,0,12.176,5.37,-1.54
2018-1-16 19:00,254.425,80,0.8,1.2,1015.3,0,10.985,5.18,-1.59
2018-1-16 20:00,245.581,81,0.6,1.1,1015.7,0,9.659,5.16,-1.74
2018-1-16 21:00,235.615,82,0.3,1.1,1015.9,0,9.13,5.12,-2.07
2018-1-16 22:00,216.538,84,-0.6,0.7,1016,0,6.377,4.91,-2.82
2018-1-16 23:00,215.41,88,-2.3,0.3,1015.7,0,5.074,4.54,-4.45
2018-1-17 0:00,214.016,90,-3.3,0.1,1015.6,0,5.121,4.31,-5.43
2018-1-17 1:00,190.525,91,-3.3,0.8,1015.5,0,4.661,4.36,-5.88
2018-1-17 2:00,188.274,91,-3.7,0.1,1015.6,0,3.786,4.23,-5.88
2018-1-17 3:00,187.506,92,-4.1,0.7,1015,0,3.795,4.15,-6.71
2018-1-17 4:00,182.191,90,-3.4,0.8,1013.9,0,4.32,4.28,-6
2018-1-17 5:00,185.727,90,-3.7,0.8,1013.6,0,4.887,4.18,-6.34
2018-1-17 6:00,197.068,89,-4.3,0.3,1014.5,0,4.819,3.95,-6.71
2018-1-17 7:00,208.085,89,-5.1,0.1,1015.7,0,4.036,3.72,-7.48
2018-1-17 8:00,248.65,89,-4.8,0.1,1017,0,3.109,3.81,-7.14
2018-1-17 9:00,256.842,88,-1.9,0.9,1016.3,0,2.24,4.67,-4.38
2018-1-17 10:00,233.353,74,2.2,1.3,1016.4,0,3.693,5.29,-0.13
2018-1-17 11:00,228.359,61,4.8,1.3,1015.9,0,4.105,5.24,2.64
2018-1-17 12:00,193.258,56,6.1,1.1,1017,0,4.197,5.27,4.17
2018-1-17 13:00,213.028,59,6.1,1.4,1016,0,3.818,5.55,4.03
2018-1-17 14:00,234.79,54,6.5,1.3,1015.4,0,4.666,5.22,4.45
2018-1-17 15:00,252.707,52,6.6,1.6,1015.2,0,4.653,5.06,4.33
2018-1-17 16:00,254.124,55,6.2,1.6,1016.6,0,4.286,5.21,3.94
2018-1-17 17:00,268.604,60,5.3,1.7,1017,0,4.133,5.34,2.93
2018-1-17 18:00,276.118,64,3.5,1.7,1018.3,0,3.596,5.02,0.94
2018-1-17 19:00,253.649,65,2.9,1.8,1019.1,0,3.314,4.89,0.21
2018-1-17 20:00,224.252,64,2.7,0.5,1019.6,0,3.667,4.74,0.81
2018-1-17 21:00,216.104,66,2.4,1.1,1020.7,0,3.389,4.79,0.11
2018-1-17 22:00,199.402,67,2.3,0.8,1021.6,0,2.92,4.83,0.21
2018-1-17 23:00,191.506,73,1.9,1.5,1022.2,0,2.16,5.11,-0.62
2018-1-18 0:00,204.94,76,1.4,1.9,1022.4,0,2.333,5.13,-1.41
2018-1-18 1:00,203.587,77,0.4,1.4,1022.1,0,2.021,4.84,-2.21
2018-1-18 2:00,198.8,74,-0.2,1.4,1022.5,0,1.9,4.45,-2.93
2018-1-18 3:00,188.826,76,-0.5,1.1,1022.3,0,2.839,4.47,-3.06
2018-1-18 4:00,189.335,74,-0.7,0.6,1022.2,0,3.352,4.29,-2.98
2018-1-18 5:00,193.067,78,-1.3,0.8,1022.6,0,1.722,4.33,-3.74
2018-1-18 6:00,224.144,76,-1.3,0.9,1023.5,0,2.195,4.22,-3.83
2018-1-18 7:00,238.201,73,-0.8,1.6,1024.4,0,2.24,4.2,-3.76
2018-1-18 8:00,263.749,74,-1.3,1.1,1025.2,0,3.098,4.11,-3.98
2018-1-18 9:00,270.784,66,0,1.3,1026.1,0,4.472,4.03,-2.74
2018-1-18 10:00,231.674,58,1.3,1.7,1025.3,0,5.735,3.89,-1.64
2018-1-18 11:00,234.724,48,3.6,0.7,1025.4,0,6.434,3.79,1.46
2018-1-18 12:00,218.293,36,5.2,0.7,1024,0,10.397,3.18,3.05
2018-1-18 13:00,216.797,35,5.5,0.7,1023.2,0,9.565,3.16,3.36
2018-1-18 14:00,228.183,27,6.2,0.7,1022.7,0,15.409,2.56,3.99
2018-1-18 15:00,250.377,23,6.2,1.8,1022.4,0,23.776,2.18,3.2
2018-1-18 16:00,261.758,28,5.8,1.3,1022.5,0,16.819,2.58,3.18
2018-1-18 17:00,261.378,34,4.9,1.2,1022.7,0,12.057,2.94,2.35
2018-1-18 18:00,265.59,35,3.8,1.2,1023.3,0,8.343,2.8,1.15
2018-1-18 19:00,244.215,36,3.1,1.2,1023.4,0,8.255,2.75,0.39
2018-1-18 20:00,240.024,39,2.2,0.6,1024.1,0,10.093,2.79,-0.18
2018-1-18 21:00,221.451,37,2.4,0.5,1024.2,0,9.44,2.68,0.08
2018-1-18 22:00,183.819,38,2.1,0.9,1024.4,0,9.954,2.7,-0.5
2018-1-18 23:00,186.332,32,2.8,0.9,1024,0,14.084,2.39,0.19
2018-1-19 0:00,188.299,35,2.3,1.1,1023.4,0,12.942,2.52,-0.45
2018-1-19 1:00,190.252,36,1.9,1.6,1022.8,0,16.942,2.52,-1.2
2018-1-19 2:00,189.023,37,1.7,1.5,1022.9,0,18.335,2.55,-1.35
2018-1-19 3:00,183.879,40,1.2,1.5,1022.5,0,17.338,2.66,-1.86
2018-1-19 4:00,185.272,40,1,1.7,1022.3,0,18.704,2.63,-2.21
2018-1-19 5:00,186.556,38,1.3,1.9,1021.7,0,17.86,2.55,-2.03
2018-1-19 6:00,192.499,39,0.8,1.8,1022.2,0,18.45,2.52,-2.51
2018-1-19 7:00,210.707,44,-0.5,0.8,1022.2,0,15.867,2.59,-3.24
2018-1-19 8:00,236.926,42,0.8,1.5,1022.4,0,14.073,2.72,-2.28
2018-1-19 9:00,235.652,42,1.6,1.5,1022.8,0,11.663,2.88,-1.39
2018-1-19 10:00,220.223,40,4.4,0.5,1022.9,0,9.607,3.34,2.35
2018-1-19 11:00,217.466,49,6.2,1.3,1022.3,0,5.032,4.64,4.02
2018-1-19 12:00,195.407,46,7.4,1,1021.1,0,4.886,4.73,5.51
2018-1-19 13:00,186.946,44,8.3,0.8,1019.9,0,4.37,4.81,6.62
2018-1-19 14:00,219.041,41,8.8,1,1018.9,0,5.349,4.64,6.99
2018-1-19 15:00,227.867,40,9.2,1,1018.8,0,4.682,4.65,7.42
2018-1-19 16:00,236.918,42,8.5,0.7,1018.4,0,4.852,4.65,6.87
2018-1-19 17:00,233.919,49,7.1,1,1018.8,0,4.612,4.94,5.23
2018-1-19 18:00,258.412,56,4.4,0.2,1018.9,0,3.773,4.68,2.81
2018-1-19 19:00,239.911,65,2.1,0.2,1019.6,0,3.526,4.62,0.34
2018-1-19 20:00,237.987,67,0.6,0.1,1020.1,0,3.166,4.27,-1.27
2018-1-19 21:00,233.061,71,-0.5,0.2,1020.6,0,1.993,4.18,-2.53
2018-1-19 22:00,206.274,72,-0.2,0.6,1020.9,0,2.406,4.33,-2.44
2018-1-19 23:00,197.227,75,-1.5,0.3,1021.4,0,2.367,4.1,-3.68
2018-1-20 0:00,207.73,78,-1.9,0.8,1021.3,0,2.367,4.14,-4.42
2018-1-20 1:00,207.947,80,-2.2,0.1,1021.7,0,2.205,4.16,-4.29
2018-1-20 2:00,199.648,80,-1,0.9,1021.9,0,2.562,4.54,-3.45
2018-1-20 3:00,194.563,80,-2.1,0.9,1021.6,0,2.046,4.19,-4.69
2018-1-20 4:00,198.342,85,-2.9,0.3,1020.5,0,1.856,4.19,-5.16
2018-1-20 5:00,205.335,88,-4.2,0.3,1020.6,0,1.632,3.94,-6.6
2018-1-20 6:00,213.292,88,-4.9,0.1,1021.2,0,1.646,3.74,-7.26
2018-1-20 7:00,225.83,90,-5.2,0.4,1021.6,0,1.357,3.73,-7.78
2018-1-20 8:00,248.744,91,-4.4,0.2,1022.4,0,1.508,4.01,-6.74
2018-1-20 9:00,250.139,87,-1.9,0.3,1022.8,0,1.349,4.62,-4
2018-1-20 10:00,226.967,73,2.7,0.1,1022.9,0,1.6,5.41,1.21
2018-1-20 11:00,222.037,63,5.3,0.5,1022.1,0,2.062,5.61,3.77
2018-1-20 12:00,185.888,38,6.8,1.9,1021.3,0,5.351,3.75,4.09
2018-1-20 13:00,189.437,28,8.2,2,1020.4,0,8.127,3.04,5.38
2018-1-20 14:00,212.212,26,8.3,2,1019.8,0,8.233,2.84,5.45
2018-1-20 15:00,216.621,22,8.3,2.5,1019.3,0,15.207,2.41,5.04
2018-1-20 16:00,227.049,24,8,1.9,1019.4,0,12.285,2.57,5.14
2018-1-20 17:00,225.208,27,6.8,1.6,1019.2,0,9.948,2.66,4.07
2018-1-20 18:00,229.015,31,5.4,1.8,1019.7,0,8.357,2.78,2.46
2018-1-20 19:00,216.488,32,4.5,1.9,1019.8,0,7.977,2.69,1.42
2018-1-20 20:00,212.504,35,3.1,1.8,1020.3,0,6.978,2.67,-0.02
2018-1-20 21:00,221.51,39,3.8,1.8,1020.4,0,7.224,3.12,0.82
2018-1-20 22:00,187.716,52,3.2,1.4,1020.5,0,4.553,3.99,0.61
2018-1-20 23:00,177.258,64,2.2,0.7,1020.5,0,3.201,4.58,0.11
2018-1-21 0:00,177.272,73,1.3,0.9,1020.4,0,2.53,4.9,-0.91
2018-1-21 1:00,182.261,80,1.4,1.2,1020.4,0,2.301,5.4,-0.9
2018-1-21 2:00,181.335,84,0.9,1.1,1020.3,0,2.001,5.47,-1.36
2018-1-21 3:00,171.637,88,-0.3,1.5,1020,0,1.626,5.26,-2.94
2018-1-21 4:00,178.683,90,-0.9,1.5,1019.5,0,1.402,5.15,-3.61
2018-1-21 5:00,183.423,93,-1.9,1.6,1019.8,0,1.238,4.94,-4.78
2018-1-21 6:00,188.611,93,-2.7,1.7,1020.2,0,1.249,4.66,-5.76
2018-1-21 7:00,196.67,96,-3.1,1.9,1020.9,0,0.175,4.66,-6.32
2018-1-21 8:00,229.673,98,-2.4,1.1,1021.5,0,0.369,5.02,-4.98
2018-1-21 9:00,242.019,98,-1.8,1.2,1021.5,0,0.47,5.24,-4.36
2018-1-21 10:00,240.135,98,-0.3,1.4,1021.4,0,0.926,5.85,-2.76
2018-1-21 11:00,234.388,85,2.2,0.7,1021.2,0,1.726,6.08,0.41
2018-1-21 12:00,222.935,76,3.5,1.1,1019.6,0,1.993,5.96,1.52
2018-1-21 13:00,231.269,72,4.3,0.5,1018.8,0,1.998,5.97,2.77
2018-1-21 14:00,240.492,68,4.9,0.7,1017.7,0,2.305,5.88,3.26
2018-1-21 15:00,244.044,72,4.4,1.3,1017.2,0,2.252,6.02,2.37
2018-1-21 16:00,245.669,74,4.2,0.6,1017.9,0,2.211,6.1,2.62
2018-1-21 17:00,248.746,75,3.7,0.4,1017.7,0,2.128,5.97,2.19
2018-1-21 18:00,260.339,77,3.2,0.5,1018.2,0,2.022,5.91,1.58
2018-1-21 19:00,242.882,72,2.4,2.3,1017.9,0,1.473,5.22,-0.58
2018-1-21 20:00,235.683,77,1.6,0.3,1017.6,0,1.248,5.28,-0.13
2018-1-21 21:00,226.842,81,0.9,0.5,1017.4,0,1.25,5.28,-1.01
2018-1-21 22:00,209.441,82,0.7,0.5,1017.6,0,1.234,5.27,-1.22
2018-1-21 23:00,200.106,83,0.5,1.1,1016.8,0,1,5.25,-1.83
2018-1-22 0:00,200.047,88,-0.2,1.1,1017,0,0.932,5.29,-2.57
2018-1-22 1:00,206.44,89,0,1.4,1017.4,0,0.995,5.43,-2.52
2018-1-22 2:00,196.148,91,-0.2,0.8,1016.2,0,0.903,5.48,-2.34
2018-1-22 3:00,197.312,90,0.3,0.4,1015.8,0,0.984,5.62,-1.52
2018-1-22 4:00,189.567,91,0.5,0.8,1015.4,0,1.519,5.76,-1.53
2018-1-22 5:00,189.067,92,0.5,3.5,1015.5,0,1.242,5.82,-3.28
2018-1-22 6:00,205.622,95,0.5,3.1,1015.8,0.2,1.338,6.01,-2.98
2018-1-22 7:00,207.873,93,-0.6,5.5,1016.6,0,12.186,5.43,-5.83
2018-1-22 8:00,220.494,87,-1.7,3.6,1017.7,0,20.371,4.69,-5.92
2018-1-22 9:00,243.586,85,-2.4,3.2,1019.3,0,20.104,4.35,-6.48
2018-1-22 10:00,260.897,87,-2.8,3.7,1019.5,0.3,12.131,4.32,-7.24
2018-1-22 11:00,260.929,87,-2.6,2.4,1020,0,15.291,4.39,-6.16
2018-1-22 12:00,250.995,89,-2.9,4,1019.9,0.3,4.106,4.39,-7.53
2018-1-22 13:00,230.291,83,-3.2,3.7,1019.7,0.1,19.093,4,-7.73
2018-1-22 14:00,236.862,80,-3.5,3.3,1020.1,0,14.645,3.77,-7.84
2018-1-22 15:00,238.653,76,-4,3.8,1020.4,0,7.709,3.45,-8.76
2018-1-22 16:00,237.732,82,-4.4,3.3,1021,0,21.391,3.61,-8.83
2018-1-22 17:00,236.636,80,-5.1,3.8,1021.8,0,35,3.34,-9.96
2018-1-22 18:00,260.199,78,-5.6,3,1022.2,0,35,3.14,-10.01
2018-1-22 19:00,235.894,74,-5.8,2.1,1022.8,0,35,2.93,-9.68
2018-1-22 20:00,228.174,73,-5.8,1.2,1023.3,0,35,2.89,-9.11
2018-1-22 21:00,230.993,71,-5.7,1.3,1023.5,0,35,2.84,-9.08
2018-1-22 22:00,213.827,71,-5.6,1.3,1024,0,35,2.86,-8.97
2018-1-22 23:00,210.677,69,-5.4,0.7,1024.3,0,29.642,2.82,-8.37
2018-1-23 0:00,209.556,70,-5.5,1.8,1024.2,0,35,2.84,-9.19
2018-1-23 1:00,208.629,73,-5.4,1.3,1024.6,0,24.829,2.98,-8.73
2018-1-23 2:00,198.112,78,-5.9,2.7,1025.1,0,12.746,3.07,-10.15
2018-1-23 3:00,195.619,83,-6.2,1.7,1025.6,0,27.628,3.19,-9.8
2018-1-23 4:00,189.547,84,-6.6,1.8,1025.9,0,9.083,3.13,-10.31
2018-1-23 5:00,191.591,79,-7.4,1.8,1026.2,0,14.154,2.77,-11.23
2018-1-23 6:00,211.049,80,-7.7,2.2,1027.1,0,20.346,2.74,-11.82
2018-1-23 7:00,221.903,74,-8.4,2,1028,0,19.628,2.4,-12.51
2018-1-23 8:00,240.307,55,-8.4,3.4,1028.5,0,35,1.78,-13.54
2018-1-23 9:00,235.992,52,-7.8,3.1,1029.2,0,35,1.77,-12.71
2018-1-23 10:00,221.235,45,-6.9,3.9,1029.8,0,34.888,1.64,-12.29
2018-1-23 11:00,198.171,46,-6.2,4.1,1029.3,0,35,1.77,-11.65
2018-1-23 12:00,179.892,43,-6.4,3.8,1028.5,0,35,1.63,-11.69
2018-1-23 13:00,190.922,43,-6.1,4.3,1027.6,0,35,1.67,-11.69
2018-1-23 14:00,202.947,43,-6,3.5,1026.8,0,35,1.68,-11.06
2018-1-23 15:00,209.505,43,-6.1,3.6,1026.6,0,35,1.67,-11.23
2018-1-23 16:00,230.727,43,-6.1,2.3,1026.8,0,35,1.67,-10.39
2018-1-23 17:00,246.769,46,-7.3,2.1,1027.4,0,35,1.62,-11.55
2018-1-23 18:00,277.286,51,-8.1,1.4,1028.2,0,35,1.69,-11.94
2018-1-23 19:00,264.278,51,-8.4,1.6,1028.4,0,35,1.65,-12.4
2018-1-23 20:00,252.825,51,-8.5,1.6,1028.9,0,35,1.64,-12.51
2018-1-23 21:00,249.761,51,-8.7,1.6,1029.3,0,35,1.62,-12.73
2018-1-23 22:00,229.276,50,-8.7,1.6,1029.3,0,35,1.58,-12.73
2018-1-23 23:00,210.817,49,-9,1.2,1029.3,0,35,1.52,-12.81
2018-1-24 0:00,216.587,51,-9,0.8,1029.2,0,30.711,1.58,-12.53
2018-1-24 1:00,204.743,55,-9.8,0.8,1029.2,0,33.773,1.6,-13.39
2018-1-24 2:00,202.02,55,-10.1,0.8,1029.7,0,30.592,1.56,-13.71
2018-1-24 3:00,206.102,50,-10,1.6,1029.7,0,35,1.43,-14.15
2018-1-24 4:00,207.028,52,-9.9,1,1029.9,0,27.166,1.5,-13.64
2018-1-24 5:00,210.042,52,-10,1,1029.9,0,13.081,1.49,-13.75
2018-1-24 6:00,230.593,62,-12.1,0.5,1030.1,0,14.315,1.5,-15.67
2018-1-24 7:00,260.574,52,-10.4,1.1,1030.8,0,12.242,1.44,-14.25
2018-1-24 8:00,270.206,55,-10,0.9,1031.1,0,9.316,1.57,-13.67
2018-1-24 9:00,262.175,41,-7.4,2.1,1031.8,0,23.47,1.44,-11.7
2018-1-24 10:00,250.741,36,-5.9,1.8,1031.9,0,33.725,1.42,-9.9
2018-1-24 11:00,225.388,34,-4.6,2.7,1031.6,0,35,1.48,-9.08
2018-1-24 12:00,204.344,37,-3.4,2.3,1030.4,0,35,1.76,-7.48
2018-1-24 13:00,195.615,37,-3.5,2.9,1029.4,0,35,1.75,-7.98
2018-1-24 14:00,229.374,34,-3.1,2.6,1028.9,0,30.547,1.65,-7.38
2018-1-24 15:00,229.037,35,-3.4,3.1,1029.3,0,35,1.66,-8.02
2018-1-24 16:00,256.632,37,-3.9,2,1029.7,0,30.13,1.69,-7.83
2018-1-24 17:00,267.467,42,-4.8,1.7,1029.6,0,33.138,1.8,-8.58
2018-1-24 18:00,287.926,41,-5.7,1.7,1030.2,0,35,1.64,-9.58
2018-1-24 19:00,266.405,41,-5.9,1.7,1030.2,0,35,1.61,-9.8
2018-1-24 20:00,251.794,49,-7.2,0.2,1031,0,22.362,1.74,-10.19
2018-1-24 21:00,247.048,51,-7.1,0.6,1031.5,0,13.357,1.83,-10.32
2018-1-24 22:00,229.32,47,-6.3,1.9,1032,0,35,1.79,-10.32
2018-1-24 23:00,209.466,48,-6.3,1.1,1032.3,0,35,1.83,-9.79
2018-1-25 0:00,216.051,48,-6.3,1.3,1032.6,0,35,1.83,-9.92
2018-1-25 1:00,214.124,46,-6.2,1.7,1032.5,0,35,1.77,-10.09
2018-1-25 2:00,203.535,58,-7.5,0.7,1033,0,35,2.02,-10.78
2018-1-25 3:00,197.091,63,-8.3,0.9,1033,0,30.573,2.06,-11.75
2018-1-25 4:00,209.764,67,-8.5,1.2,1033.1,0,33.382,2.16,-12.14
2018-1-25 5:00,210.922,68,-8.7,0.9,1033,0,31.943,2.15,-12.16
2018-1-25 6:00,226.918,68,-8.9,0.8,1033.2,0,30.407,2.12,-12.32
2018-1-25 7:00,245.965,62,-8.6,1,1033.6,0,35,1.98,-12.16
2018-1-25 8:00,274.168,61,-8.2,1.3,1034.3,0,34.948,2.01,-11.92
2018-1-25 9:00,280.125,51,-6.8,1.3,1034.9,0,32.535,1.87,-10.45
2018-1-25 10:00,264.324,46,-5.8,0.5,1035.7,0,35,1.82,-8.87
2018-1-25 11:00,281.904,46,-4.9,1.3,1035.3,0,35,1.95,-8.4
2018-1-25 12:00,253.397,46,-4.2,1.8,1034.3,0,35,2.06,-7.95
2018-1-25 13:00,236.039,46,-3.7,2.4,1033.6,0,35,2.14,-7.79
2018-1-25 14:00,273.56,44,-3.2,2.5,1032.8,0,35,2.12,-7.32
2018-1-25 15:00,248.154,57,-3.9,3.6,1032.6,0,12.615,2.61,-8.69
2018-1-25 16:00,252.785,83,-5,3.2,1032.8,0,5.726,3.5,-9.43
2018-1-25 17:00,268.453,70,-5.8,4.3,1033.2,0,35,2.77,-11.15
2018-1-25 18:00,271.733,73,-6.5,3.5,1033.9,0,31.837,2.74,-11.38
2018-1-25 19:00,247.268,70,-7.2,3.7,1034.6,0,35,2.49,-12.31
2018-1-25 20:00,236.252,65,-7.9,2.3,1035.5,0,35,2.19,-12.21
2018-1-25 21:00,229.017,66,-8.1,2.2,1035.9,0,35,2.19,-12.36
2018-1-25 22:00,209.898,75,-8.8,2.3,1036.6,0,12.897,2.36,-13.14
2018-1-25 23:00,206.579,77,-9.8,0.7,1036.7,0,25.759,2.24,-13.19
2018-1-26 0:00,207.834,78,-10.4,0.2,1036.7,0,35,2.16,-13.53
2018-1-26 1:00,203.881,79,-10.8,0.3,1036.8,0,33.224,2.12,-14.03
2018-1-26 2:00,216.606,79,-11.7,0,1037,0,32.58,1.97,-14.82
2018-1-26 3:00,214.243,81,-11.3,0.1,1036.8,0,19.376,2.09,-14.44
2018-1-26 4:00,218.731,81,-11.8,0.1,1036.2,0,18.017,2.01,-14.99
2018-1-26 5:00,217.108,83,-11.1,0.5,1036.6,0,20.418,2.17,-14.47
2018-1-26 6:00,236.738,84,-10.5,1.4,1036.4,0,12.787,2.31,-14.38
2018-1-26 7:00,257.695,85,-10.7,1,1036.8,0,10.331,2.3,-14.34
2018-1-26 8:00,288.242,86,-10.2,0.9,1037.2,0,11.41,2.42,-13.71
2018-1-26 9:00,281.115,77,-8.6,1.3,1037,0,5.19,2.46,-12.26
2018-1-26 10:00,255.91,70,-6.8,1.2,1036.6,0,9.12,2.57,-10.24
2018-1-26 11:00,254.384,59,-5.8,1.8,1036.3,0,35,2.34,-9.61
2018-1-26 12:00,225.315,66,-6.1,2.7,1035.7,0,2.801,2.56,-10.47
2018-1-26 13:00,224.491,64,-5.6,2.2,1034.7,0,35,2.58,-9.61
2018-1-26 14:00,229.765,63,-4.9,2.7,1034.1,0,4.588,2.67,-9.16
2018-1-26 15:00,239.714,66,-5.8,3,1033.5,0,35,2.62,-10.33
2018-1-26 16:00,253.468,58,-5.3,2.7,1033.1,0,35,2.39,-9.65
2018-1-26 17:00,256.024,68,-6.5,2.2,1033.4,0,35,2.55,-10.57
2018-1-26 18:00,282.077,68,-6.9,1.5,1033.5,0,35,2.48,-10.56
2018-1-26 19:00,275.026,70,-7.3,1,1034.1,0,26.276,2.47,-10.67
2018-1-26 20:00,271.836,68,-7.5,1.1,1033.9,0,27.81,2.37,-10.97
2018-1-26 21:00,269.668,65,-7.2,1.2,1033.9,0,29.031,2.31,-10.72
2018-1-26 22:00,227.811,68,-7.6,0.8,1034.2,0,13.712,2.35,-10.88
2018-1-26 23:00,216.445,71,-7.6,1.3,1033.6,0,19.984,2.45,-11.19
2018-1-27 0:00,221.669,70,-7.8,0.8,1033.6,0,23.802,2.38,-11.09
2018-1-27 1:00,218.602,71,-8.2,0.5,1033,0,25.134,2.34,-11.33
2018-1-27 2:00,219.855,74,-8.9,0.4,1033.1,0,22.291,2.31,-12.02
2018-1-27 3:00,217.343,74,-8.8,0.4,1032.7,0,21.829,2.33,-11.91
